"table_name","src_sys_cd","project","count_of_rows","date","table_name_cntrl_tbl","src_sys_cd_cntrl_tbl","year","month","day"
"f_forecast","e1lsg","lighthouse","46607577","20221205","f_forecast","e1lsg","2022","12","05"
"f_invntry_bal_dly_hist","saplsg","lighthouse","3130524","20221205","f_invntry_bal_dly_hist","saplsg","2022","12","05"
"f_invntry_bal_dly_hist","e1lsg","lighthouse","14248488","20221205","f_invntry_bal_dly_hist","e1lsg","2022","12","05"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","8619565","20221205","f_invntry_bal_dly_hist","nav_ger","2022","12","05"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","121900394","20221205","f_invntry_bal_dly_hist","ebs_lgn","2022","12","05"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","334008313","20221205","f_invntry_bal_dly_hist","m2m","2022","12","05"
"f_forecast","m2m_mbrg_file","lighthouse","26018696","20221205","f_forecast","m2m","2022","12","05"
"f_forecast","m2m_mbrg","lighthouse","1742812873","20221205","f_forecast","m2m","2022","12","05"
"f_forecast","ebs_lgn_file","lighthouse","5674054","20221205","f_forecast","ebs_lgn","2022","12","05"
"f_forecast","ebs_lgn","lighthouse","5632178083","20221205","f_forecast","ebs_lgn","2022","12","05"
"f_forecast","nav_ger","lighthouse","441812977","20221205","f_forecast","nav_ger","2022","12","05"
"f_forecast","gbl","lighthouse","243562564","20221205","f_forecast","gbl","2022","12","05"
"f_po_receipt","saplsg","lighthouse","5649259","20221205","f_po_receipt","saplsg","2022","12","05"
"f_po_delivery_schedule","saplsg","lighthouse","467288","20221205","f_po_delivery_schedule","saplsg","2022","12","05"
"f_invntry_txn","saplsg","lighthouse","27948773","20221205","f_invntry_txn","saplsg","2022","12","05"
"d_product_supplier_xref","saplsg","lighthouse","91521","20221205","d_product_supplier_xref","saplsg","2022","12","05"
"f_po_delivery_schedule","e1lsg","lighthouse","5772199","20221205","f_po_delivery_schedule","e1lsg","2022","12","05"
"f_po_receipt","e1lsg","lighthouse","4941980","20221205","f_po_receipt","e1lsg","2022","12","05"
"d_product_plant","e1lsg","lighthouse","19959217","20221205","d_product_plant","e1lsg","2022","12","05"
"d_product_supplier_xref","e1lsg","lighthouse","997659","20221205","d_product_supplier_xref","e1lsg","2022","12","05"
"f_purchase_order","saplsg","lighthouse","1679961","20221205","f_purchase_order","saplsg","2022","12","05"
"f_purchase_order","e1lsg","lighthouse","3973384","20221205","f_purchase_order","e1lsg","2022","12","05"
"d_supplier","e1lsg","lighthouse","2417816","20221205","d_supplier","e1lsg","2022","12","05"
"f_invntry_txn","e1lsg","lighthouse","57938623","20221205","f_invntry_txn","e1lsg","2022","12","05"
"d_product","e1lsg","lighthouse","807893","20221205","d_product","e1lsg","2022","12","05"
"d_product_plant","saplsg","lighthouse","2691117","20221205","d_product_plant","saplsg","2022","12","05"
"f_cntrl_tower_sku_site","saplsg","lighthouse","376777","20221205","f_cntrl_tower_sku_site","saplsg","2022","12","05"
"d_product_cost","saplsg","lighthouse","2105283","20221205","d_product_cost","saplsg","2022","12","05"
"d_company","e1lsg","lighthouse","998","20221205","d_company","e1lsg","2022","12","05"
"f_cntrl_tower_usage","saplsg","lighthouse","219890","20221205","f_cntrl_tower_usage","saplsg","2022","12","05"
"f_cntrl_tower_ioh","saplsg","lighthouse","28897","20221205","f_cntrl_tower_ioh","saplsg","2022","12","05"
"f_cntrl_tower_fcf_fcst","saplsg","lighthouse","52986","20221205","f_cntrl_tower_fcf_fcst","saplsg","2022","12","05"
"f_cntrl_tower_fcf_fcst","e1lsg","lighthouse","499148","20221205","f_cntrl_tower_fcf_fcst","e1lsg","2022","12","05"
"d_product_cost","e1lsg","lighthouse","8231812","20221205","d_product_cost","e1lsg","2022","12","05"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","989199","20221205","f_cntrl_tower_sku_site","e1lsg","2022","12","05"
"d_supplier","saplsg","lighthouse","94494","20221205","d_supplier","saplsg","2022","12","05"
"f_cntrl_tower_ioh","e1lsg","lighthouse","59007","20221205","f_cntrl_tower_ioh","e1lsg","2022","12","05"
"f_cntrl_tower_open_po","e1lsg","lighthouse","11962","20221205","f_cntrl_tower_open_po","e1lsg","2022","12","05"
"f_cntrl_tower_receipts","saplsg","lighthouse","68490","20221205","f_cntrl_tower_receipts","saplsg","2022","12","05"
"f_cntrl_tower_open_po","saplsg","lighthouse","3554","20221205","f_cntrl_tower_open_po","saplsg","2022","12","05"
"f_cntrl_tower_receipts","e1lsg","lighthouse","327047","20221205","f_cntrl_tower_receipts","e1lsg","2022","12","05"
"f_cntrl_tower_usage","e1lsg","lighthouse","833477","20221205","f_cntrl_tower_usage","e1lsg","2022","12","05"
"f_po_receipt","m2m_mbrg","lighthouse","231805","20221205","f_po_receipt","m2m","2022","12","05"
"f_purchase_order","m2m_mbrg","lighthouse","229090","20221205","f_purchase_order","m2m","2022","12","05"
"d_product_plant","m2m_mbrg","lighthouse","22041","20221205","d_product_plant","m2m","2022","12","05"
"d_org_unit","m2m_mbrg","lighthouse","1","20221205","d_org_unit","m2m","2022","12","05"
"f_po_receipt","ebs_lgn","lighthouse","1179643","20221205","f_po_receipt","ebs_lgn","2022","12","05"
"d_product","m2m_mbrg","lighthouse","20575","20221205","d_product","m2m","2022","12","05"
"d_supplier","m2m_mbrg","lighthouse","3871","20221205","d_supplier","m2m","2022","12","05"
"f_invntry_txn","m2m_mbrg","lighthouse","6979363","20221205","f_invntry_txn","m2m","2022","12","05"
"d_org_unit","ebs_lgn","lighthouse","34","20221205","d_org_unit","ebs_lgn","2022","12","05"
"f_purchase_order","ebs_lgn","lighthouse","711897","20221205","f_purchase_order","ebs_lgn","2022","12","05"
"d_product_supplier_xref","ebs_lgn","lighthouse","55916","20221205","d_product_supplier_xref","ebs_lgn","2022","12","05"
"d_product_plant","ebs_lgn","lighthouse","475312","20221205","d_product_plant","ebs_lgn","2022","12","05"
"d_product","ebs_lgn","lighthouse","475301","20221205","d_product","ebs_lgn","2022","12","05"
"f_invntry_txn","ebs_lgn","lighthouse","18996456","20221205","f_invntry_txn","ebs_lgn","2022","12","05"
"f_invntry_txn","nav_ger","lighthouse","37018921","20221205","f_invntry_txn","nav_ger","2022","12","05"
"d_supplier","ebs_lgn","lighthouse","8765","20221205","d_supplier","ebs_lgn","2022","12","05"
"d_company","ebs_lgn","lighthouse","78","20221205","d_company","ebs_lgn","2022","12","05"
"d_company","m2m_mbrg","lighthouse","1","20221205","d_company","m2m","2022","12","05"
"f_cntrl_tower_sku_site","gbl","lighthouse","393667","20221205","f_cntrl_tower_sku_site","gbl","2022","12","05"
"f_cntrl_tower_open_po","gbl","lighthouse","18215","20221205","f_cntrl_tower_open_po","gbl","2022","12","05"
"f_cntrl_tower_open_po","nav_ger","lighthouse","3614","20221205","f_cntrl_tower_open_po","nav_ger","2022","12","05"
"f_cntrl_tower_usage","nav_ger","lighthouse","116723","20221205","f_cntrl_tower_usage","nav_ger","2022","12","05"
"f_cntrl_tower_receipts","gbl","lighthouse","90797","20221205","f_cntrl_tower_receipts","gbl","2022","12","05"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17594","20221205","f_cntrl_tower_ioh","nav_ger","2022","12","05"
"f_cntrl_tower_usage","gbl","lighthouse","230742","20221205","f_cntrl_tower_usage","gbl","2022","12","05"
"f_cntrl_tower_receipts","nav_ger","lighthouse","39048","20221205","f_cntrl_tower_receipts","nav_ger","2022","12","05"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29063","20221205","f_cntrl_tower_sku_site","nav_ger","2022","12","05"
"f_cntrl_tower_ioh","gbl","lighthouse","27427","20221205","f_cntrl_tower_ioh","gbl","2022","12","05"
"d_product_supplier_xref","nav_ger","lighthouse","17839","20221205","d_product_supplier_xref","nav_ger","2022","12","05"
"d_product_supplier_xref","gbl","lighthouse","134989","20221205","d_product_supplier_xref","gbl","2022","12","05"
"f_cntrl_tower_ioh","ebs_lgn","lighthouse","12108","20221205","f_cntrl_tower_ioh","ebs_lgn","2022","12","05"
"f_cntrl_tower_usage","m2m_mbrg","lighthouse","15888","20221205","f_cntrl_tower_usage","m2m","2022","12","05"
"f_cntrl_tower_erp_dmd","m2m_mbrg","lighthouse","24570","20221205","f_cntrl_tower_erp_dmd","m2m","2022","12","05"
"f_cntrl_tower_sku_site","m2m_mbrg","lighthouse","5824","20221205","f_cntrl_tower_sku_site","m2m","2022","12","05"
"f_cntrl_tower_fg_fcst","m2m_mbrg","lighthouse","10565","20221205","f_cntrl_tower_fg_fcst","m2m","2022","12","05"
"f_cntrl_tower_fcf_fcst","m2m_mbrg","lighthouse","9065","20221205","f_cntrl_tower_fcf_fcst","m2m","2022","12","05"
"f_cntrl_tower_ioh","m2m_mbrg","lighthouse","3038","20221205","f_cntrl_tower_ioh","m2m","2022","12","05"
"f_cntrl_tower_receipts","m2m_mbrg","lighthouse","30479","20221205","f_cntrl_tower_receipts","m2m","2022","12","05"
"f_cntrl_tower_fes_fcst","m2m_mbrg","lighthouse","9065","20221205","f_cntrl_tower_fes_fcst","m2m","2022","12","05"
"f_cntrl_tower_fg_fcst","ebs_lgn","lighthouse","105430","20221205","f_cntrl_tower_fg_fcst","ebs_lgn","2022","12","05"
"f_cntrl_tower_open_po","m2m_mbrg","lighthouse","1413","20221205","f_cntrl_tower_open_po","m2m","2022","12","05"
"f_cntrl_tower_fcf_fcst","ebs_lgn","lighthouse","64805","20221205","f_cntrl_tower_fcf_fcst","ebs_lgn","2022","12","05"
"f_cntrl_tower_usage","ebs_lgn","lighthouse","77124","20221205","f_cntrl_tower_usage","ebs_lgn","2022","12","05"
"f_cntrl_tower_receipts","ebs_lgn","lighthouse","35258","20221205","f_cntrl_tower_receipts","ebs_lgn","2022","12","05"
"f_cntrl_tower_aopgrowth_fcst","ebs_lgn","lighthouse","92730","20221205","f_cntrl_tower_aopgrowth_fcst","ebs_lgn","2022","12","05"
"f_cntrl_tower_aopgrowth_fcst","m2m_mbrg","lighthouse","24570","20221205","f_cntrl_tower_aopgrowth_fcst","m2m","2022","12","05"
"f_cntrl_tower_sku_site","ebs_lgn","lighthouse","94491","20221205","f_cntrl_tower_sku_site","ebs_lgn","2022","12","05"
"f_cntrl_tower_open_po","ebs_lgn","lighthouse","5025","20221205","f_cntrl_tower_open_po","ebs_lgn","2022","12","05"
"f_cntrl_tower_erp_dmd","ebs_lgn","lighthouse","113875","20221205","f_cntrl_tower_erp_dmd","ebs_lgn","2022","12","05"
"f_cntrl_tower_fes_fcst","ebs_lgn","lighthouse","64805","20221205","f_cntrl_tower_fes_fcst","ebs_lgn","2022","12","05"
"f_cntrl_tower_erp_dmd","gbl","lighthouse","110606","20221205","f_cntrl_tower_erp_dmd","gbl","2022","12","05"
"f_cntrl_tower_fes_fcst","nav_ger","lighthouse","106238","20221205","f_cntrl_tower_fes_fcst","nav_ger","2022","12","05"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","110729","20221205","f_cntrl_tower_fcf_fcst","nav_ger","2022","12","05"
"f_cntrl_tower_fes_fcst","gbl","lighthouse","16577","20221205","f_cntrl_tower_fes_fcst","gbl","2022","12","05"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","184211","20221205","f_cntrl_tower_fcf_fcst","gbl","2022","12","05"
"f_forecast","saplsg","lighthouse","28997648","20221204","f_forecast","saplsg","2022","12","04"
"f_forecast","e1lsg","lighthouse","44367075","20221204","f_forecast","e1lsg","2022","12","04"
"f_invntry_bal_dly_hist","saplsg","lighthouse","2967191","20221204","f_invntry_bal_dly_hist","saplsg","2022","12","04"
"f_invntry_bal_dly_hist","e1lsg","lighthouse","13613519","20221204","f_invntry_bal_dly_hist","e1lsg","2022","12","04"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","8564906","20221204","f_invntry_bal_dly_hist","nav_ger","2022","12","04"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","121852454","20221204","f_invntry_bal_dly_hist","ebs_lgn","2022","12","04"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","333991717","20221204","f_invntry_bal_dly_hist","m2m","2022","12","04"
"f_forecast","m2m_mbrg","lighthouse","1742077657","20221204","f_forecast","m2m","2022","12","04"
"f_forecast","m2m_mbrg_file","lighthouse","25954768","20221204","f_forecast","m2m","2022","12","04"
"f_forecast","ebs_lgn","lighthouse","5628183579","20221204","f_forecast","ebs_lgn","2022","12","04"
"f_forecast","ebs_lgn_file","lighthouse","5657655","20221204","f_forecast","ebs_lgn","2022","12","04"
"f_forecast","nav_ger","lighthouse","440624437","20221204","f_forecast","nav_ger","2022","12","04"
"f_forecast","gbl","lighthouse","242404125","20221204","f_forecast","gbl","2022","12","04"
"f_po_receipt","saplsg","lighthouse","5647018","20221204","f_po_receipt","saplsg","2022","12","04"
"f_po_delivery_schedule","saplsg","lighthouse","466784","20221204","f_po_delivery_schedule","saplsg","2022","12","04"
"f_invntry_txn","saplsg","lighthouse","27938820","20221204","f_invntry_txn","saplsg","2022","12","04"
"d_product_supplier_xref","saplsg","lighthouse","91518","20221204","d_product_supplier_xref","saplsg","2022","12","04"
"f_po_delivery_schedule","e1lsg","lighthouse","5771880","20221204","f_po_delivery_schedule","e1lsg","2022","12","04"
"f_po_receipt","e1lsg","lighthouse","4937882","20221204","f_po_receipt","e1lsg","2022","12","04"
"d_product_supplier_xref","e1lsg","lighthouse","997553","20221204","d_product_supplier_xref","e1lsg","2022","12","04"
"f_purchase_order","saplsg","lighthouse","1679084","20221204","f_purchase_order","saplsg","2022","12","04"
"d_product_plant","e1lsg","lighthouse","19959087","20221204","d_product_plant","e1lsg","2022","12","04"
"f_purchase_order","e1lsg","lighthouse","3970213","20221204","f_purchase_order","e1lsg","2022","12","04"
"f_invntry_txn","e1lsg","lighthouse","57913596","20221204","f_invntry_txn","e1lsg","2022","12","04"
"d_supplier","e1lsg","lighthouse","2417571","20221204","d_supplier","e1lsg","2022","12","04"
"d_product","e1lsg","lighthouse","807890","20221204","d_product","e1lsg","2022","12","04"
"d_product_plant","saplsg","lighthouse","2691094","20221204","d_product_plant","saplsg","2022","12","04"
"f_cntrl_tower_sku_site","saplsg","lighthouse","376776","20221204","f_cntrl_tower_sku_site","saplsg","2022","12","04"
"d_product_cost","saplsg","lighthouse","2105282","20221204","d_product_cost","saplsg","2022","12","04"
"d_company","e1lsg","lighthouse","998","20221204","d_company","e1lsg","2022","12","04"
"f_cntrl_tower_usage","saplsg","lighthouse","219873","20221204","f_cntrl_tower_usage","saplsg","2022","12","04"
"f_cntrl_tower_ioh","saplsg","lighthouse","28902","20221204","f_cntrl_tower_ioh","saplsg","2022","12","04"
"f_cntrl_tower_fcf_fcst","saplsg","lighthouse","52960","20221204","f_cntrl_tower_fcf_fcst","saplsg","2022","12","04"
"f_cntrl_tower_fcf_fcst","e1lsg","lighthouse","392726","20221204","f_cntrl_tower_fcf_fcst","e1lsg","2022","12","04"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","989193","20221204","f_cntrl_tower_sku_site","e1lsg","2022","12","04"
"d_product_cost","e1lsg","lighthouse","8231812","20221204","d_product_cost","e1lsg","2022","12","04"
"d_supplier","saplsg","lighthouse","94493","20221204","d_supplier","saplsg","2022","12","04"
"f_cntrl_tower_ioh","e1lsg","lighthouse","64762","20221204","f_cntrl_tower_ioh","e1lsg","2022","12","04"
"f_cntrl_tower_open_po","e1lsg","lighthouse","11655","20221204","f_cntrl_tower_open_po","e1lsg","2022","12","04"
"f_cntrl_tower_receipts","e1lsg","lighthouse","326979","20221204","f_cntrl_tower_receipts","e1lsg","2022","12","04"
"f_cntrl_tower_receipts","saplsg","lighthouse","68479","20221204","f_cntrl_tower_receipts","saplsg","2022","12","04"
"f_cntrl_tower_open_po","saplsg","lighthouse","3536","20221204","f_cntrl_tower_open_po","saplsg","2022","12","04"
"f_cntrl_tower_usage","e1lsg","lighthouse","833185","20221204","f_cntrl_tower_usage","e1lsg","2022","12","04"
"f_po_receipt","m2m_mbrg","lighthouse","231805","20221204","f_po_receipt","m2m","2022","12","04"
"f_purchase_order","m2m_mbrg","lighthouse","229090","20221204","f_purchase_order","m2m","2022","12","04"
"d_product_plant","m2m_mbrg","lighthouse","22040","20221204","d_product_plant","m2m","2022","12","04"
"d_org_unit","m2m_mbrg","lighthouse","1","20221204","d_org_unit","m2m","2022","12","04"
"f_po_receipt","ebs_lgn","lighthouse","1179615","20221204","f_po_receipt","ebs_lgn","2022","12","04"
"d_product","m2m_mbrg","lighthouse","20574","20221204","d_product","m2m","2022","12","04"
"d_supplier","m2m_mbrg","lighthouse","3871","20221204","d_supplier","m2m","2022","12","04"
"f_invntry_txn","m2m_mbrg","lighthouse","6977895","20221204","f_invntry_txn","m2m","2022","12","04"
"d_org_unit","ebs_lgn","lighthouse","34","20221204","d_org_unit","ebs_lgn","2022","12","04"
"f_purchase_order","ebs_lgn","lighthouse","711896","20221204","f_purchase_order","ebs_lgn","2022","12","04"
"d_product_plant","ebs_lgn","lighthouse","475312","20221204","d_product_plant","ebs_lgn","2022","12","04"
"d_product","ebs_lgn","lighthouse","475301","20221204","d_product","ebs_lgn","2022","12","04"
"d_product_supplier_xref","ebs_lgn","lighthouse","55916","20221204","d_product_supplier_xref","ebs_lgn","2022","12","04"
"f_invntry_txn","ebs_lgn","lighthouse","18992251","20221204","f_invntry_txn","ebs_lgn","2022","12","04"
"f_invntry_txn","nav_ger","lighthouse","37018217","20221204","f_invntry_txn","nav_ger","2022","12","04"
"d_supplier","ebs_lgn","lighthouse","8764","20221204","d_supplier","ebs_lgn","2022","12","04"
"d_company","ebs_lgn","lighthouse","78","20221204","d_company","ebs_lgn","2022","12","04"
"d_company","m2m_mbrg","lighthouse","1","20221204","d_company","m2m","2022","12","04"
"f_cntrl_tower_sku_site","gbl","lighthouse","393667","20221204","f_cntrl_tower_sku_site","gbl","2022","12","04"
"f_cntrl_tower_open_po","gbl","lighthouse","18233","20221204","f_cntrl_tower_open_po","gbl","2022","12","04"
"f_cntrl_tower_open_po","nav_ger","lighthouse","3614","20221204","f_cntrl_tower_open_po","nav_ger","2022","12","04"
"f_cntrl_tower_usage","nav_ger","lighthouse","116707","20221204","f_cntrl_tower_usage","nav_ger","2022","12","04"
"f_cntrl_tower_receipts","gbl","lighthouse","90769","20221204","f_cntrl_tower_receipts","gbl","2022","12","04"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17594","20221204","f_cntrl_tower_ioh","nav_ger","2022","12","04"
"f_cntrl_tower_receipts","nav_ger","lighthouse","39048","20221204","f_cntrl_tower_receipts","nav_ger","2022","12","04"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29063","20221204","f_cntrl_tower_sku_site","nav_ger","2022","12","04"
"f_cntrl_tower_usage","gbl","lighthouse","230712","20221204","f_cntrl_tower_usage","gbl","2022","12","04"
"f_cntrl_tower_ioh","gbl","lighthouse","27414","20221204","f_cntrl_tower_ioh","gbl","2022","12","04"
"d_product_supplier_xref","nav_ger","lighthouse","17834","20221204","d_product_supplier_xref","nav_ger","2022","12","04"
"d_product_supplier_xref","gbl","lighthouse","134987","20221204","d_product_supplier_xref","gbl","2022","12","04"
"f_cntrl_tower_ioh","ebs_lgn","lighthouse","12099","20221204","f_cntrl_tower_ioh","ebs_lgn","2022","12","04"
"f_cntrl_tower_usage","m2m_mbrg","lighthouse","15888","20221204","f_cntrl_tower_usage","m2m","2022","12","04"
"f_cntrl_tower_erp_dmd","m2m_mbrg","lighthouse","24575","20221204","f_cntrl_tower_erp_dmd","m2m","2022","12","04"
"f_cntrl_tower_sku_site","m2m_mbrg","lighthouse","5824","20221204","f_cntrl_tower_sku_site","m2m","2022","12","04"
"f_cntrl_tower_fcf_fcst","m2m_mbrg","lighthouse","9065","20221204","f_cntrl_tower_fcf_fcst","m2m","2022","12","04"
"f_cntrl_tower_ioh","m2m_mbrg","lighthouse","3038","20221204","f_cntrl_tower_ioh","m2m","2022","12","04"
"f_cntrl_tower_fes_fcst","m2m_mbrg","lighthouse","9065","20221204","f_cntrl_tower_fes_fcst","m2m","2022","12","04"
"f_cntrl_tower_fg_fcst","ebs_lgn","lighthouse","105430","20221204","f_cntrl_tower_fg_fcst","ebs_lgn","2022","12","04"
"f_cntrl_tower_open_po","m2m_mbrg","lighthouse","1413","20221204","f_cntrl_tower_open_po","m2m","2022","12","04"
"f_cntrl_tower_fcf_fcst","ebs_lgn","lighthouse","64805","20221204","f_cntrl_tower_fcf_fcst","ebs_lgn","2022","12","04"
"f_cntrl_tower_usage","ebs_lgn","lighthouse","77093","20221204","f_cntrl_tower_usage","ebs_lgn","2022","12","04"
"f_cntrl_tower_receipts","ebs_lgn","lighthouse","35255","20221204","f_cntrl_tower_receipts","ebs_lgn","2022","12","04"
"f_cntrl_tower_aopgrowth_fcst","ebs_lgn","lighthouse","92725","20221204","f_cntrl_tower_aopgrowth_fcst","ebs_lgn","2022","12","04"
"f_cntrl_tower_aopgrowth_fcst","m2m_mbrg","lighthouse","24575","20221204","f_cntrl_tower_aopgrowth_fcst","m2m","2022","12","04"
"f_cntrl_tower_sku_site","ebs_lgn","lighthouse","94491","20221204","f_cntrl_tower_sku_site","ebs_lgn","2022","12","04"
"f_cntrl_tower_open_po","ebs_lgn","lighthouse","5028","20221204","f_cntrl_tower_open_po","ebs_lgn","2022","12","04"
"f_cntrl_tower_erp_dmd","ebs_lgn","lighthouse","113850","20221204","f_cntrl_tower_erp_dmd","ebs_lgn","2022","12","04"
"f_cntrl_tower_fes_fcst","ebs_lgn","lighthouse","64805","20221204","f_cntrl_tower_fes_fcst","ebs_lgn","2022","12","04"
"f_cntrl_tower_erp_dmd","gbl","lighthouse","110606","20221204","f_cntrl_tower_erp_dmd","gbl","2022","12","04"
"f_cntrl_tower_fes_fcst","nav_ger","lighthouse","106238","20221204","f_cntrl_tower_fes_fcst","nav_ger","2022","12","04"
"f_cntrl_tower_fg_fcst","m2m_mbrg","lighthouse","10565","20221204","f_cntrl_tower_fg_fcst","m2m","2022","12","04"
"f_cntrl_tower_fcf_fcst","nav_ger","lighthouse","113432","20221204","f_cntrl_tower_fcf_fcst","nav_ger","2022","12","04"
"f_cntrl_tower_receipts","m2m_mbrg","lighthouse","30479","20221204","f_cntrl_tower_receipts","m2m","2022","12","04"
"f_cntrl_tower_fes_fcst","gbl","lighthouse","16577","20221204","f_cntrl_tower_fes_fcst","gbl","2022","12","04"
"f_cntrl_tower_fcf_fcst","gbl","lighthouse","187781","20221204","f_cntrl_tower_fcf_fcst","gbl","2022","12","04"
"f_invntry_bal_dly_hist","nav_ger","lighthouse","6708625","20221031","f_invntry_bal_dly_hist","nav_ger","2022","10","31"
"f_invntry_bal_dly_hist","ebs_lgn","lighthouse","120222394","20221031","f_invntry_bal_dly_hist","ebs_lgn","2022","10","31"
"f_invntry_bal_dly_hist","m2m_mbrg","lighthouse","333418741","20221031","f_invntry_bal_dly_hist","m2m","2022","10","31"
"f_forecast","m2m_mbrg_file","lighthouse","23717288","20221031","f_forecast","m2m","2022","10","31"
"f_forecast","m2m_mbrg","lighthouse","1717494720","20221031","f_forecast","m2m","2022","10","31"
"f_forecast","ebs_lgn_file","lighthouse","5100089","20221031","f_forecast","ebs_lgn","2022","10","31"
"f_forecast","ebs_lgn","lighthouse","5495841148","20221031","f_forecast","ebs_lgn","2022","10","31"
"f_forecast","nav_ger","lighthouse","394386790","20221031","f_forecast","nav_ger","2022","10","31"
"f_forecast","gbl","lighthouse","198622075","20221031","f_forecast","gbl","2022","10","31"
"f_invntry_txn","saplsg","lighthouse","12310102","20221031","f_invntry_txn","saplsg","2022","10","31"
"f_invntry_bal_dly_hist","saplsg","lighthouse","168467","20221031","f_invntry_bal_dly_hist","saplsg","2022","10","31"
"d_product_supplier_xref","saplsg","lighthouse","74686","20221031","d_product_supplier_xref","saplsg","2022","10","31"
"d_product_plant","e1lsg","lighthouse","19638898","20221031","d_product_plant","e1lsg","2022","10","31"
"d_product_supplier_xref","e1lsg","lighthouse","1236008","20221031","d_product_supplier_xref","e1lsg","2022","10","31"
"d_supplier","e1lsg","lighthouse","2399917","20221031","d_supplier","e1lsg","2022","10","31"
"d_product_plant","saplsg","lighthouse","2686411","20221031","d_product_plant","saplsg","2022","10","31"
"f_cntrl_tower_sku_site","saplsg","lighthouse","335985","20221031","f_cntrl_tower_sku_site","saplsg","2022","10","31"
"d_product_cost","saplsg","lighthouse","2104617","20221031","d_product_cost","saplsg","2022","10","31"
"d_company","e1lsg","lighthouse","988","20221031","d_company","e1lsg","2022","10","31"
"f_cntrl_tower_usage","saplsg","lighthouse","96688","20221031","f_cntrl_tower_usage","saplsg","2022","10","31"
"d_product","e1lsg","lighthouse","800317","20221031","d_product","e1lsg","2022","10","31"
"f_cntrl_tower_ioh","saplsg","lighthouse","29205","20221031","f_cntrl_tower_ioh","saplsg","2022","10","31"
"f_cntrl_tower_sku_site","e1lsg","lighthouse","1539540","20221031","f_cntrl_tower_sku_site","e1lsg","2022","10","31"
"f_po_receipt","m2m_mbrg","lighthouse","229150","20221031","f_po_receipt","m2m","2022","10","31"
"f_purchase_order","m2m_mbrg","lighthouse","226713","20221031","f_purchase_order","m2m","2022","10","31"
"d_product_plant","m2m_mbrg","lighthouse","22009","20221031","d_product_plant","m2m","2022","10","31"
"f_po_receipt","ebs_lgn","lighthouse","1166243","20221031","f_po_receipt","ebs_lgn","2022","10","31"
"d_product","m2m_mbrg","lighthouse","20540","20221031","d_product","m2m","2022","10","31"
"d_org_unit","m2m_mbrg","lighthouse","1","20221031","d_org_unit","m2m","2022","10","31"
"d_supplier","m2m_mbrg","lighthouse","3864","20221031","d_supplier","m2m","2022","10","31"
"f_invntry_txn","m2m_mbrg","lighthouse","6863135","20221031","f_invntry_txn","m2m","2022","10","31"
"d_org_unit","ebs_lgn","lighthouse","34","20221031","d_org_unit","ebs_lgn","2022","10","31"
"d_product_supplier_xref","ebs_lgn","lighthouse","55751","20221031","d_product_supplier_xref","ebs_lgn","2022","10","31"
"d_product_plant","ebs_lgn","lighthouse","473148","20221031","d_product_plant","ebs_lgn","2022","10","31"
"d_product","ebs_lgn","lighthouse","473137","20221031","d_product","ebs_lgn","2022","10","31"
"f_purchase_order","ebs_lgn","lighthouse","708280","20221031","f_purchase_order","ebs_lgn","2022","10","31"
"f_invntry_txn","ebs_lgn","lighthouse","18747552","20221031","f_invntry_txn","ebs_lgn","2022","10","31"
"f_invntry_txn","nav_ger","lighthouse","36633386","20221031","f_invntry_txn","nav_ger","2022","10","31"
"d_supplier","ebs_lgn","lighthouse","8754","20221031","d_supplier","ebs_lgn","2022","10","31"
"d_company","ebs_lgn","lighthouse","78","20221031","d_company","ebs_lgn","2022","10","31"
"d_company","m2m_mbrg","lighthouse","1","20221031","d_company","m2m","2022","10","31"
"f_cntrl_tower_sku_site","gbl","lighthouse","393465","20221031","f_cntrl_tower_sku_site","gbl","2022","10","31"
"f_cntrl_tower_open_po","gbl","lighthouse","19129","20221031","f_cntrl_tower_open_po","gbl","2022","10","31"
"f_cntrl_tower_open_po","nav_ger","lighthouse","3747","20221031","f_cntrl_tower_open_po","nav_ger","2022","10","31"
"f_cntrl_tower_usage","nav_ger","lighthouse","108910","20221031","f_cntrl_tower_usage","nav_ger","2022","10","31"
"f_cntrl_tower_receipts","gbl","lighthouse","86175","20221031","f_cntrl_tower_receipts","gbl","2022","10","31"
"f_cntrl_tower_ioh","nav_ger","lighthouse","17576","20221031","f_cntrl_tower_ioh","nav_ger","2022","10","31"
"f_cntrl_tower_usage","gbl","lighthouse","217401","20221031","f_cntrl_tower_usage","gbl","2022","10","31"
"f_cntrl_tower_sku_site","nav_ger","lighthouse","29030","20221031","f_cntrl_tower_sku_site","nav_ger","2022","10","31"
